id|launch name|water body|lat|lng|rating
13800|Hollow River-Divinding Lake||45.370117|-78.722191|3.5
13801|Kingscote Lake||45.187481|-78.233986|3
13802|Hay Lake||45.382899|-78.152275|3
13803|Shell Lake||45.646328|-78.099403|3
13804|Aylen Lake||45.590618|-77.872982|3
13805|Bonnchere Provincial Park||45.664701|-77.57899|3
13806|Mallard (Sec) Lake||45.827603|-77.55352|3
13807|McManus Lake||45.943809|-77.608538|3
13808|Grand Lake||45.869453|-77.758484|3.5
13809|Lake Travers||45.95664|-78.056831|3.5
13810|Bissett Creek Road||46.086805|-78.098116|3
13811|Wendigo Lake||46.13414|-78.2969|3
13812|North River||46.099424|-78.425817|3.5
13813|Cedar Lake-Brent||46.02791|-78.484558|3.5
13814|Brain Lake||46.106268|-78.686399|3
13815|Kioshkokwi Lake-Kiosk||46.092162|-78.880978|2.5
13816|Owasco Lake||42.905333|-76.539777|3.5
13817|Dash Pt. Park||47.319228|-122.426467|3
13818|Princess Point||43.274205|-79.896433|3
13819|Darien||31.368176|-81.437024|3.5
13820|Altamaha Park||31.426347|-81.60611|3
13821|Doctor Town||31.666559|-81.845234|3.5
13822|Hudson Marina||45.460471|-74.134523|4
13823|Emerson Park|Owasco Lake|42.905333|-76.539777|3.5
13824|Front St - Westfield River||42.100601|-72.636462|3.5
13826|Grafton Pond||43.579728|-72.046032|4
13827|Mascoma River - Flatwater||43.643449|-72.11246|2.5
13828|Hammer Creek||45.764939|-116.324507|3.5
13829|Little Econ River - Snow Hill Rd Launch Site||28.678083|-81.114405|3
13830|Little Big Econ River - Chuluota Launch Site||28.655622|-81.169809|3.5
13831|Coca Beach Country Club Launch Site||28.313415|-80.633655|3.5
13832|Naturally Superior Adventures||47.934769|-84.849605|3.5
13833|Temagami||47.06373|-79.793028|3
13835|Old Woman Bay, Lake Superior Park||47.79052|-84.897279|3.5
13836|Gargantua Harour, Lake Superior Park||47.559242|-84.949597|3.5
13837|Hattie Cove, Pukaskwa Park||48.590088|-86.290262|3.5
13838|Pearkes Lake, Frontenac Outfitters, F.P.P Water Access||44.495791|-76.562357|3
13839|North Otter & South Otter Lakes||44.503964|-76.557722|3
13840|Frontenac Provincial Park - on South Otter Lake||44.50427|-76.554632|3.5
13843|Clarks Island 35||39.020331|-122.674402|3
13844|Clearlake Oaks Boat Launch||39.019187|-122.674315|3
13845|Library Park||39.043214|-122.913086|3
13846|Lakeside Park||39.028433|-122.847895|3
13848|Redbud Park||38.948764|-122.637338|3
13849|Highland Park||38.953301|-122.644309|3
13850|Austin Park||38.959602|-122.649762|3.5
13851|Clearlake Ave Boat Ramp||39.049894|-122.912978|3
13852|Davis Beach||39.069834|-122.782411|3
13853|Way-Aft Island||39.090742|-122.900267|3
13854|Crystal Way Launch||39.068758|-122.912489|3
13855|16th St Extension||39.052679|-122.91346|3
13856|Rose St Extension||39.050246|-122.912733|3
13857|Lucerne Clubhouse Parking Lot||39.085555|-122.791887|3
13858|Pine Dell Beach||38.994907|-122.705211|3
13859|Lucerne Harbor Park||39.090776|-122.796618|3
13860|Alpine Park||39.094892|-122.800665|3.5
13861|Holiday Harbor/Nice Beach||39.121511|-122.843142|3
13862|Keeling Park||39.120702|-122.857653|3
13863|Rodman Slough||39.117908|-122.886933|2.5
13864|Desert Lake Access||44.513358|-76.59798|3
13865|Kayak Morris||41.355561|-88.420021|4
13866|Tree of Heaven Campground Put-in||41.830806|-122.66099|3.5
13867|Damsite Recreation Area||34.604749|-84.657575|3
13868|Red Top Mountain State Park||34.164226|-84.71808|3
13869|Red Top Mountain State Park||34.147166|-84.718498|3
13870|Cedar Bluff Park||34.228416|-85.608965|3
13871|Joe Wheeler State Park||34.795275|-87.38588|3
13872|Joe Wheeler State Park||34.82113|-87.316035|3
13873|Lock Six Day Use Area||34.842759|-87.540021|3
13874|Florence Municipal Park||34.78613|-87.697|2.5
13875|Park West||34.751062|-87.723715|3.5
13876|Pickwick Street Bridge||34.738039|-87.720928|3
13878|Lieutenant River||41.314201|-72.337401|3
13879|Tail Water Access/Yadkin River Trail||36.136451|-81.222085|3
13880|Smoot Park Access||36.163125|-81.134269|3
13881|Ronda Park Access||36.216117|-80.93806|3
13882|Issinglass River||43.245983|-71.003743|2.5
13883|Clear Waters Outfitting||45.418044|-94.045541|4
13885|Edisto Beach State Park||32.502322|-80.323388|3
13887|Toqua Rec Area||35.562907|-84.18939|3
13888|Fort Loudon State Park||35.595939|-84.207656|3
13889|Ballplay Recreation Area||35.520242|-84.192797|3
13890|Marshall County Park||34.384684|-86.274819|3
13891|Hales Bar Marina||35.046137|-85.537351|2.5
13892|Public Launch||35.07949|-85.535785|3
13894|TVA Raccoon Mountain||35.059824|-85.416626|3
13895|Rivermont Park||35.096069|-85.265414|3
13896|North Chickamauga||35.107932|-85.230561|3
13897|Chickamauga Creek||35.083039|-85.222852|3
13898|Canoe the Sequatchie||35.331972|-85.39233|3
13899|Canoe the Sequatchie||35.331972|-85.39233|3
13900|Condra Switch Takeout||35.264705|-85.459562|3
13901|Foot Bridge||35.138305|-85.598661|3
13902|South Magnolia||35.186866|-85.514536|2.5
13903|Lyon Lane||35.158232|-85.527303|3
13904|Mt Cavalry Rd||35.228041|-85.49252|3
13906|Beaverdale on the Conasauga||34.921288|-84.841945|3.5
13907|SR 77||33.999882|-82.884998|3
13908|Drakes Creek||36.696973|-86.536698|3
13909|Geist Park||39.947541|-85.891327|3.5
13910|James River - Buchanan Boat Landing|James River|37.529965|-79.679376|3.5
13911|Springwood - DGIF Boat Landing||37.547966|-79.742859|3
13912|Arcadia DGIF Boat landing||37.555256|-79.636471|3
13913|North Big Sioux River Canoe Trail Stop #2, Co Road||44.311715|-96.870558|3
13914|Start of the Upper Big Sioux River Canoe Trail, Start#1||44.326108|-96.890728|3
13915|Upper Big Sioux River - County Road 19 Access||44.249483|-96.828533|3
13916|Access point of the Upper Big Sioux River Canoe Trail||44.221103|-96.809629|3
13917| Upper Big Sioux River Canoe Trail - County Road Access Point||44.195474|-96.784776|3
13918|Upper Big Sioux River Canoe Trail - County Road 222 Access||44.166706|-96.709975|3
13919|Upper Big Sioux River Canoe Trail-Dell Rapids City Park||43.819698|-96.701896|3
13920|Rock Hawk Canoe Trail||33.35391|-83.169142|3
13921|Little Hudson Park||33.334335|-83.14262|3
13922|Bannister Bridge Canoe Access||33.840663|-80.860017|3.5
13923|Cedar Creek Canoe Access|Cedar Creek|33.81881|-80.786664|3.5
13924|Tuul Gol (River) Class II||47.880201|107.613727|3.5
13925|Goodland Bay||25.933423|-81.649973|3
13926|Olcott||43.338279|-78.71918|3.5
13927|Braddock Bay||43.306301|-77.708094|3
13928|Hales Bar Marina||35.045758|-85.537221|3
13929|Sullivan's Landing|Tennessee River / Nickajack Lake|35.020457|-85.460553|3.5
13930|Tenn. River Blueway: Raccoon Mountain Launch||35.059846|-85.416704|3
13931|Tennessee River Blueway: Rivermont Park||35.096165|-85.265395|3
13932|Beaverdale on the Conasauga||34.921256|-84.841863|3
13933|Norton Bridge Takeout||34.853443|-84.843816|3.5
13934|August Canal: Savannah Rapids Park||33.550003|-82.039191|3
13935|August Canal Access||33.521627|-82.01044|3
13936|North Prong of St. Sebastian River - Space Coast Paddlers||27.841573|-80.518921|3
13937|Powdermill Pond||42.955685|-71.936187|3
13938|Wolf River Trails||35.117422|-89.802921|3
13939|Wolf River at Walnut Grove||35.132585|-89.854419|3.5
13940|Wolf River at Houston Levee||35.107487|-89.731177|3.5
13941|Salida East||38.520416|-105.977441|3
13942|North Santee & 17||33.209414|-79.382871|3
13943|Steel Bridge||32.297152|-81.449342|3
13944|Hell Hole Boat Ramp|Hell Hole Reservoir|39.061327|-120.413765|3
13945|Loon Lake Launch||38.980924|-120.320574|3
13946|Scotts Flat Launch||39.281262|-120.924393|3.5
13947|Englebright Marina Launch||39.239477|-121.260678|3.5
13948|Bedrock Park Put-in||39.51362|-121.566096|3
13949|2nd Depot Lake||44.544456|-76.769377|3
13950|Moores Mill||36.567994|-79.985876|3
13951|Spencer Spit State Park||48.536446|-122.854751|3.5
13952|Sloppy Floyd State Park - Lower Lake||34.439735|-85.339636|3
13953|Sloppy Floyd State Park Upper Lake||34.439155|-85.337624|3
13954|New Echota launch||34.541282|-84.901153|3.5
13955|Grundy Lakes State Park||35.267828|-85.71703|3
13956|Lee Pike||35.299648|-85.087939|3
13957|George Washington Carver State Park||34.142128|-84.668484|2.5
13958|River Bend Park Kayak/Canoe Launch||35.821819|-81.188622|3.5
13959|Houchins Ferry Road|Green River|37.202327|-86.237493|3.5
13960|Canoe Launch Cove||27.771229|-80.507982|3.5
13961|Willow Road Dam||42.101613|-87.758269|3
13962|A. J. Jolly Lake||38.88926|-84.368024|3
13963|Hamilton Creek Sailboat Marina||36.111677|-86.625691|3.5
13964|Yellow River WMA||30.869759|-86.591721|3
13965|Grand Marais Campground Boat Ramp||47.745548|-90.342925|3
13966|Ontonagon Harbor||46.869395|-89.32051|3
13967|Misery Bay||46.998276|-88.980427|3
13968|Lums Pond State Park Boat Launch||39.553303|-75.713042|4
13969|West Side Boat Launch||40.781668|-87.761631|3
13970|Pascagoula Public Boat Launch||30.345516|-88.561981|3
13971|Elk Neck State Park||39.493719|-75.989358|3
13972|Chinamans Gulch||46.650487|-111.709895|4
13973|Downtown Beloit||42.500277|-89.037397|3
13974|Zelienople Park Launch||40.800044|-80.145543|3
13975|Grand Bay NEER Boat Ramp||30.412898|-88.402808|3.5
13976|Little Dixie||38.905684|-92.126293|3
13977|Chester Woods Park||43.996679|-92.313049|3.5
13978|Higgins Point||47.629885|-116.691381|3
13979|Butcher Jones: Saguaro Lake|Saguaro Lake|33.575272|-111.515182|3
13980|Tri-City Lake||39.191825|-92.206974|3
13981|Pascagoula River Wildlife Management Area||30.611158|-88.640827|3
13982|Contoocook River- Peterborough/Bennington Section||42.900745|-71.936681|3.5
13983|Putney's Mill (Pamunkey)||37.607158|-77.093323|3
13984|Mississippi Greenbelt Park||35.179403|-90.057092|3
13985|Bear Creek Paddle Trail, Hwy 705 Access||35.440977|-79.589348|3
13986|Mason Neck||38.643433|-77.199851|3.5
13987|Old Harmony Dam Launch||40.797404|-80.104103|3.5
13988|Lely Barefoot Beach Estuary||26.30054|-81.833157|3
13989|Long Branch||39.796046|-92.502704|3
13990|Meeman Shelby State Park||35.368055|-90.077101|3.5
13991|Salamonie River, Under I-69 Launch||40.706097|-85.453942|3
13992|Pauley's Island South Parking Area - Inlet||33.400277|-79.138806|3
13993|Paascagoula River Audubon Center||30.44369|-88.549863|3.5
13994|Four Mile Bridge||40.613426|-85.716438|3
13995|Wapanocca Lake||35.34443|-90.246531|3.5
13996|Zelie Airport/588 Launch||40.794378|-80.16243|3
13997|Port Crescent SP Pinnebog River Launch||43.995845|-83.075347|2.5
13998|Stump Pond (A1/Mill Pond)||42.26575|-71.634005|3
13999|Pelham Island Road||42.358916|-71.368845|2.5
14000|Mississippi East River Flats||44.970242|-93.236315|3.5
14001|Sawyer Lake||45.247298|-88.767695|3
14003|Eggleston||37.275929|-80.612034|3
14004|Warner's Pond||42.462174|-71.398924|3.5
14005|Dominion Park, Saint John NB||45.268477|-66.124793|3.5
14006|Childern's Beach||26.068649|-97.1629|3.5
14007|Rt 588 Access||40.792636|-80.179811|3
14008|Launch inside Silver River SP||29.203836|-82.029241|3
14009|Current River||37.286913|-91.409601|3.5
14010|Town Cove||41.795066|-69.982202|3.5
14011|Nashua R Ayer Ice house Dam Walker Rd||42.554292|-71.616346|3
14012|Burgess Falls Lake||36.044001|-85.593353|3
14013|Franklinton Boat Launch||30.83185|-90.163346|3
14014|Dolphin Cove||26.069034|-97.161087|3
14015|Cutright Public Access Site||39.069026|-86.409235|3.5
14017|North Quinsigamond & Main||42.297587|-71.754276|3
14019|Murrells Inlet - Oyster Recycling Road||33.522614|-79.06305|3
14020|Eureka East||29.370488|-81.898655|3
14021|Sea Ranch Marina||26.075712|-97.166097|3
14022|Wicomico Shores Public Landing||38.379831|-76.85616|3
14023|Sandy Island Ferry launch||33.505994|-79.120256|2.5
14024|Town Landing, Nauset Marsh||41.823003|-69.964832|3.5
14025|Lower Falls||38.379469|-81.857081|3
14026|Clearwater #2||57.366595|-109.164371|3.5
14027|Hagley landing||33.436375|-79.18229|3
14028|Newport Bay||33.60389|-117.911818|3
14029|Amco County Park, Big Rib River||45.088022|-89.991519|3
14030|Apache Pass on San Gabriel River||30.691821|-97.138551|3
14031|Merrimack River||42.810673|-70.997143|3.5
14032|PalmStreet Pier||26.097113|-97.168479|3.5
14033|Floras Lake and Creek||42.903193|-124.502099|3
14034|S. Litchfield||33.464222|-79.101934|3.5
14035|Gateway Take Out||38.391192|-81.84028|3
14036|Erie Canal at Clover St||43.090539|-77.541635|3.5
14037|Hwy 64 Bridge, Big Rib River||45.14992|-90.060012|3
14038|Goddard Park Boat Ramp||41.654231|-71.444295|3
14039|Port Orford||42.740233|-124.498431|2.5
14040|Powwow River||42.915583|-71.046469|3
14042|Yauhannah Public Launch Site||33.654766|-79.162648|3
14043|Clearwater#1 Forest Lake||57.550901|-109.361438|3.5
14044|The Convention Center Flats||26.143227|-97.178253|3
14045|Bass Hole (Gray's Beach) - Yarmouth Port |Bass River / Chase Garden Creek|41.723074|-70.235379|3.5
14046|Bandon||43.120005|-124.410691|3
14047|Watergate Marina||44.894695|-93.16691|3
14048|Borthwen||53.244153|-4.5886|3.5
14049|Lion's Club Park||38.299272|-81.810851|3
14050|Batavia Boat Club||41.85894|-88.308946|3
14051|Davin Bay||57.944075|-103.820552|3
14052|Catfish Creek, Mines of Spain||42.467078|-90.647885|3.5
14054|St. Charles Small Boat Launch||41.915973|-88.314324|3.5
14055|Newsom Mills||36.080396|-86.996354|3
14056|BuffaloCanoeing.com||35.445902|-87.640464|3.5
14057|Walls Landing||38.266933|-81.805208|3
14058|Hwy 100||36.054342|-86.928845|3.5
14059|Texas Bottom Bridge||35.449459|-87.568881|3
14060|Old Town Boat Launch||44.942683|-68.656463|3
14061|Magnetawan River, Magnetawan Ontario||45.666264|-79.637569|3.5
14062|Cartecay Put-in||34.638116|-84.409029|3.5
14063|Grinders Creek Bridge||35.46276|-87.535471|3
14064|Lake Clear||44.379839|-74.235676|3
14066|Hidden Lakes, Harpeth State Park||36.087062|-87.026051|2
14067|Beaver Lake||46.418377|-91.267371|3
14068|Magnetawan River, Burks Falls Ontario||45.618669|-79.413006|3
14069|Ferguson Bay, Lake Temagami||47.166969|-80.075759|3
14070|Goose Creek Resevoir||32.932936|-80.022632|3.5
14073|Chase Bridge, South Branch Ausable River||44.540586|-84.550537|4
14074|Massey's Station||42.431683|-90.584542|3.5
14075|Palo Alto Baylands||37.457955|-122.102238|3
14076|Kihei Boat Ramp||20.708068|-156.446065|3
14077|Huron River - Central Park Milford||42.587371|-83.601789|3.5
14078|Fred Howard Park Canoe Launch||28.156002|-82.792174|3.5
14079|"Lake ""Toho"" Tohopekaliga Boat Ramps"||28.286976|-81.408257|3.5
14080|Brushy Creek Lake Park||30.508827|-97.768516|3
14081|Rinehart's Landing||42.376984|-85.578677|4
14082|Remley's Point||32.813109|-79.907479|3
14083|Riverview Park||42.518932|-90.640043|3.5
14084|"Canal to: Lake ""Toho"" Tohopekaliga"||28.252813|-81.328894|3
14085|Sandy Point||41.661926|-71.409963|3.5
14086|Foster City Bay Access||37.563651|-122.250298|3
14087|Mine Falls Park Launch|Nashua River|42.749122|-71.505627|4
14088|Busse Woods||42.024923|-88.016592|3.5
14089|Army Corp. Canoe/Kayak Launch Quinebaug River||42.009978|-71.941664|3
14090|Little Coal River Campground||38.182277|-81.84984|3.5
14091|Grant Park carry in site||42.906834|-87.842402|3
14092|Robinson Preserve||27.514388|-82.661065|3.5
14093|Koss Boat Landing||45.387497|-87.701615|3
14094|Rupert Lake||42.405934|-85.732073|3
14095|Whitewater Township Park||39.185027|-84.794853|3.5
14096|Greeley Park||42.790329|-71.457905|3
14097|"East Lake ""Toho"" Tohopekaliga"||28.258965|-81.279278|3.5
14098|Kilarney Park to Georgian Bay||45.995282|-81.414623|3.5
14099|Paulinskill River||41.033047|-74.874163|3
14101|Wateree||34.217632|-80.630053|3
14102|Blairstown Dam, Paulinskill River||40.977537|-74.943058|3
14103|Wateree||34.244562|-80.653635|3.5
14104|Deep Lake||47.269974|-121.93965|3.5
14105|Wateree||34.333169|-80.700026|4
14106|Wateree Public Ramp|Wateree River|33.947464|-80.628057|3
14107|Sandpoint City Beach||48.272073|-116.542549|3
14108|Rt. 101-Killingly/Pomfret line||41.848719|-71.921543|3
14109|Hadley Point||44.444004|-68.318834|3
14111|Furnace Brook||42.261101|-71.003601|3
14112|WSEG Boat Ramp||28.789855|-80.787645|4
14113|New Park||42.278345|-71.051087|3.5
14114|Woodyard, Yellowknife Bay||62.463695|-114.34901|3
14116|Curtis Park||41.898564|-72.779555|3
14117|Estates Drive Beach||38.570456|-121.364966|3
14118|Little Girls Point||46.608202|-90.329589|3.5
14119|Milwaukee River||43.425526|-88.161881|3
14120|Glenwood Lake / Oak Orchard||43.23547|-78.394306|3
14121|Yellowknife River Bridge||62.51881|-114.319173|3
14122|New River Goodwin's Ferry||37.267681|-80.603754|3.5
14123|Golden Hill||43.370763|-78.474622|3
14124|Peruzzotti Boat Launch||41.342185|-72.037219|2.5
14125|Camp Bayou||27.664461|-82.402251|3.5
14126|Floating Mill||36.046034|-85.763879|3.5
14127|Pioneer Rd||43.279923|-87.941272|3
14128|Lime Klin Park||43.30424|-87.954788|3.5
14129|Lake Alice / Oak Orchard||43.322616|-78.250153|3.5
14130|Speed River WW||43.544689|-80.24206|3
14131|Ayrault Rd Boat Launch||43.079405|-77.460153|3.5
14132|Pasadena Point||35.328956|-120.84404|3
14133|Navajo Lake State Park, Pine Site, NM||36.816248|-107.613754|3.5
14134|Cane Bayou||30.337405|-90.004099|4
14135|Paul's Bridge||42.234615|-71.12253|3.5
14136|Access to Bonny Lake via Rock Creek||47.239436|-117.596164|3
14137|Mother's Beach||33.757478|-118.118677|3.5
14138|Milton Yacht Club||42.268589|-71.065179|3
14139|New Bike Path Ramp||42.244099|-71.127095|3
14140|Little Jetties Park||30.3823|-81.438521|3
14141|Cedar Beach||40.894198|-73.35466|3.5
14143|Settles Bridge||34.098437|-84.109658|3
14145|George Winter Park||38.503636|-90.422082|3
14146|Inwood Canoe Club||40.867235|-73.932882|3
14147|Big Lagoon County Park||41.16413|-124.130606|3.5
14148|Abby Park||43.063313|-77.00265|3.5
14149|Wallkill River Access||41.624631|-74.186256|3
14150|Duck Hollow Beach||40.415217|-79.914603|3.5
14151|Paradise Landing Boat Landing||32.913461|-79.736976|3
14152|Signal Hill||42.186164|-71.162533|3
14153|Steelhead Beach||38.499733|-122.899917|3
14154|Martin Park||42.313569|-89.068661|3
14155|Gulf Islands National Seashore||30.395367|-88.793627|3.5
14156|Meramec Greenway||38.515948|-90.436671|3
14157|Wallkill River Access||41.526119|-74.245973|3
14158|Inwood Hill Park Launch||40.874251|-73.920742|2.5
14159|Minnie Ha Ha Park||38.515039|-90.434563|3
14160|Raccoon Creek||40.427158|-80.369524|3
14161|Cole Rd/Delaware Wildlife Area||40.412204|-83.040983|3
14162|Grand Island Ferry||46.444782|-86.664972|4
14163|Kingsborough Community College||40.575817|-73.935805|3
14164|Pierce Lake (Public launch)||42.343981|-88.982063|3.5
14165|Cedar Creek Park||34.134308|-85.30726|3.5
14166|Huron Islands||46.911759|-88.044271|3.5
14167|Barton Park--Clackamas River||45.380734|-122.411482|3
14168|Foster Mill Takeout||34.165642|-85.343459|3
14169|McIver SP--Clackamas River|Clackamas River|45.299356|-122.360225|3
14170|Carters Lake Recreation Area||34.603184|-84.694638|3
14171|Montgomery Bridge Takeout||34.600689|-84.778532|3
14172|Tule Launch, Big Lake (to Ahjumawi)||41.100462|-121.440735|3
14173|Sandy Bottoms Takeout||34.786061|-84.239902|3.5
14174|Kirby Park|Elkhorn Slough|36.839933|-121.74347|3
14175|Jackson's Landing|Flat River|43.177039|-85.247522|3.5
14176|Oakwood Road Boat Ramp||44.046601|-88.60259|3
14177|Don's Landing||46.023145|-88.208781|3
14178|Wallace Marine Park||44.946829|-123.043751|3.5
14179|Bricker Rd||43.119529|-85.223936|3
14180|Wheatland Ferry||45.090249|-123.043826|3
14181|Chartiers Creek||40.394033|-80.087157|3
14182|Hickories Park|Susquehanna River|42.090509|-76.22679|3.5
14183|Berry Shoals Pond||34.88793|-82.104066|3
14184|Milford City Launch||41.220161|-73.053647|2.5
14185|St. George's Island/Piney Point||38.13917|-76.502018|4
14186|Uwharrie River NC 109||35.431169|-80.016483|3
14187|Tuckahoe North||38.968657|-75.944665|3
14188|Rotary Park||34.463637|-114.344082|3
14189|Robinson Preserve||27.514325|-82.66256|3.5
14190|Russell Fork Goge: Garden Hole||37.27063|-82.302249|3
14191|Uwharrie River Low Water Bridge||35.488522|-80.005797|3.5
14192|Milwaukee River||43.279954|-87.941626|3
14193|Site Six||34.450403|-114.370368|3
14194|Guest River Gorge||36.923523|-82.451777|3
14195|Pier 40||40.728366|-74.012847|3.5
14197|Uwharrie River High Pine Church Rd.||35.563719|-79.975198|3
14198|Plum Point||41.461812|-74.011758|3.5
14199|Loon Lake Public Access||41.656071|-85.048233|3.5
14200|Magalia Reservoir|Magalia Reservoir|39.814791|-121.584538|2.5
14201|Fox Lake Public Access||41.6227|-85.017441|3.5
14202|Chapel Point State Park||38.470557|-77.03158|3
14203|Touring Kayak Club of NY||40.852471|-73.787122|3
14204|Papagaios Canal and Islands||-22.873539|-41.945896|3
14205|Cornwall-on-Hudson|Hudson River|41.44342|-73.999259|3.5
14206|Pigeon Lake Public Access||41.639412|-84.951711|3
14207|Westport State Boat Launch||44.188768|-73.434134|3.5
14208|Rocky Gorge Reservoir||39.145461|-76.963057|3
14209|Lower Toccoa||34.88482|-84.281724|3
14210|Nyack Municipal Boat Launch Ramp||41.088479|-73.91472|3
14211|Marsh Lake Public Access||41.718366|-84.98776|3.5
14212|Nevada Mills Public Access||41.714546|-85.068012|3
14213|Yonkers Paddling & Rowing Club||40.937729|-73.903082|3.5
14214|Wolf Creek Bridge||47.018994|-112.009788|3
14215|Lake Pleasant - 4 Lane Ramp||33.90634|-112.307591|3.5
14216|Lake Isle||53.598628|-114.7607|3
14217|Public Launch Ocracoke||35.117225|-75.986685|3.5
14218|50 St Boat launch||53.562649|-113.41823|3.5
14219|Devon Boat Launch||53.371108|-113.749056|3.5
14220|Delaware & Raritan Canal - Griggstown, NJ||40.438294|-74.613978|3
14221|Pelican Point||47.200973|-111.772538|3
14222|Hwy 141 / Valley Park / Fish Pot Creek||38.547093|-90.496395|2.5
14223|Charleston, South Sluogh||43.336538|-124.319029|3
14224|Garden Cove, Key largo, FL||25.170921|-80.367116|3
14225|Fish & Game||34.291711|-114.104528|3
14226|Shadow Bay|Waldo Lake|43.691909|-122.043451|3.5
14227|Bissett Park||37.138793|-80.572332|3.5
14228|Maple Beach Boat Launch, Kensington Metro Park||42.532882|-83.644741|4
14229|Pepper's Ferry Bridge||37.159043|-80.553106|3
14230|Whitehorne Landing||37.18469|-80.582632|3.5
14231|Wheeling Island (NW)||40.076846|-80.736904|3.5
14232|Algodones Dam|Rio Grande River|35.379034|-106.499586|3
14233|S. Boston Rd||37.918641|-78.297612|3
14234|Piedmont Lake Boat Launch||40.167943|-81.228714|3
14235|Hy D Chippewa River||45.671051|-91.180971|3
14236|Salamonie River, Hwy 218 Access||40.680801|-85.429028|3
14237|St Joe River @ St Maries, ID||47.320052|-116.566968|3
14239|Erie Canal||43.165145|-78.700776|3
14240|Cherry Point Public Landing||32.597684|-80.182607|3
14241|Bennetts Creek||36.850905|-76.484379|3.5
14242|Cherry Valley Access|Kishwaukee River|42.234237|-88.955763|3.5
14243|Clear Lake||44.37475|-121.998506|4
14244|Chatcolet||47.374282|-116.761171|3
14245|Columbia Bottoms - Missouri River||38.824147|-90.16379|3
14246|WI DNR Chippewa River access||45.58163|-91.224423|3.5
14247|Harrison, ID||47.454289|-116.786963|3
14248|Lagoon Parking Lot J||32.360668|-80.444792|3
14249|Phillippi Creek Estate Park||27.270967|-82.53434|4
14250|Eyak Lake||60.557326|-145.687548|3
14251|Valdez Glacier||61.148666|-146.173951|3
14252|Wendy Park||41.499536|-81.715589|4
14253|Russ Point Boat Landing||32.346167|-80.469597|3
14254|Britt to Georgian Bay||45.762654|-80.558668|3.5
14255|Roselle - St. Francis||37.595261|-90.499045|4
14256|Seward, AK||60.065488|-149.441697|3
14258|Butches Landing||32.407854|-80.466636|3
14259|Wasilla Lake||61.580871|-149.42746|3
14260|Ponca, Buffalo National River||36.021428|-93.354391|3.5
14261|Hy A Chippewa River Access||45.552341|-91.227926|3
14262|Hawkins Bar||40.871933|-123.525008|3
14263|Kyle's Landing, Buffalo National River||36.055983|-93.280866|3.5
14264|Campion Trail N. of 635||32.912228|-96.935355|3
14265|Erbie Landing, Buffalo National River||36.070892|-93.212126|3
14266|Elkhorn Creek (put-in for WW section)||38.215034|-84.798402|3.5
14267|Pruitt Landing, Buffalo National River.||36.057605|-93.136252|3.5
14268|Elkhorn Creek - Knight's Bridge||38.267296|-84.816899|3.5
14269|Saugatuck beach||42.664806|-86.2156|3
14270|North Shore Park|Lake Woodlands|30.16892|-95.475514|4
14271|Floyds Fork||38.188687|-85.47676|4
14272|Hasty Access, Buffalo National River||36.008993|-93.08242|3
14273|Carver Landing, Buffalo National River||35.982761|-93.040781|3.5
14274|Bear Branch Resev.||30.201384|-95.542989|3
14275|The Narrows||36.889802|-76.01708|3.5
14276|Carter Ferry||47.760796|-110.896993|3
14277|Highway 65 Landing, Buffalo National River||35.98586|-92.743807|2.5
14278|Follensby Clear pond||44.310296|-74.346518|3
14279|Chittenden Reservior||43.722938|-72.921505|3
14280|Harrington Beach||43.499345|-87.793779|3
14281|Route 53 Stone Beach||41.585258|-82.83285|3.5
14282|Fort Benton||47.805003|-110.681129|3.5
14283|Coal Banks Landing||48.032066|-110.235319|3.5
14284|Barbados Kayak Jack||13.072609|-59.587364|4
14285|Baptist Camp Access to Current River||37.435497|-91.657657|3
14286|Eagle Overlook Kayak Launch|Niagara River|43.052848|-78.997752|3
14287|Bear Canyon Lake||34.406571|-111.001052|3
14288|Bete Gris||47.381652|-87.96137|4
14289|East River Marsh Kayak Launch||42.968944|-78.943399|3
14290|Mackinaw River Canoe Access||40.569051|-89.318943|3
14291|Dresbach Public Landing||43.893847|-91.341248|3
14293|Shoup Bridge||45.04644|-113.910465|3.5
14294|K River Campground (Kiamichi River)||34.341097|-95.640014|3
14295|Island Park Access||45.177035|-113.899135|3
14296|Okanagan Lake - Penticton BC Canada||49.505445|-119.587531|3.5
14297|River Access||45.23122|-113.894403|3
14298|Pinery Provincial Park||43.274759|-81.822827|3.5
14299|Morgan Bar||45.240588|-113.898792|3
14300|Dunns Creek Bridge South End Ramp||29.577345|-81.626818|3
14301|Tower Creek Access||45.311436|-113.906946|3.5
14302|Lake Everest, Wilmington, NY||44.384642|-73.822384|3
14303|Eramosa River||43.606583|-80.154951|3
14304|Lake Everest, Wilmington, NY||44.384642|-73.822384|3.5
14305|Clearfork Reservoir||40.707458|-82.65304|3
14306|Poisson Blanc||45.908889|-75.729542|3.5
14307|Kaskaskia River - Upstream (North)||38.380058|-89.791141|3
14308|Welaka Boat Ramp||29.479138|-81.67499|3
14309|Red Rock Access||45.3474|-113.920336|3
14310|Flint River||32.989226|-84.528927|3
14311|Woods Canyon Lake||34.333573|-110.94376|3.5
14312|Bold Point Park||41.815499|-71.390502|3
14313|Washington County Conservation SP||38.274761|-89.356021|3.5
14314|Willow Springs Lake||34.313265|-110.878829|3.5
14315|4th of July Access||45.359704|-113.945399|3
